IsomericSMILES,log_odt
CC(C)COCCO,9.11828677653156
CC(C)CS,12.327526949675995
CC(C)N,8.533115026190877
CC(C)NC(C)C,8.256962444326447
CC(C)O,5.7660083415448256
CC(C)OC(=O)C(C)C,8.835814018378105
CC(C)OC(C)C,9.164255107279214
CC(C)OC=O,7.945005484781666
CC(C)S,11.288130434445842
CC(C)SC(C)C,10.227684745604309
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,7.82237287587327
CC(C)[C@@H]1CC[C@@]2(C)O[C@H]2C1=O,9.87514775090839
CC(C)[C@@H]1CC[C@H](C)CC1=O,9.581304356802141
CC(C)[C@@]12CC[C@@](C)(O)[C@@H]1C2,7.736167310756181
CC(C)[C@]12CC(=O)[C@H](C)[C@H]1C2,6.771109394454244
CC(C)[N+](=O)[O-],5.948725767984039
CC(C)c1ccc(C=O)cc1,9.236364404463032
CC(C)c1cccc(C=O)c1,9.44658698610581
CC(C)c1ccccc1,9.068771571238528
CC(C)c1ccccc1C=O,9.915590350603294
CC(C=O)CS,9.540638085496129
CC(C=O)Cc1ccc(C(C)(C)C)cc1,12.31029600074231
CC(C=O)Cc1ccc(C(C)C)cc1,13.78804514307908
CC(C=O)Cc1ccc2c(c1)OCO2,9.464946810620718
CC(CC=O)CCCC(C)(C)O,13.3973555209295
CC(CCl)OC(C)CCl,8.815638188370363
CC(CO)CS,11.18098558078673
CC(CO[N+](=O)[O-])O[N+](=O)[O-],8.016220887619102
CC(Cl)(Cl)Cl,6.101924525012246
CC(Cl)CCl,7.212407858839434
CC(N)CN,9.267916432781234
CC(O)C(=O)O,7.0003762255434525
CC(O)CC(C)(C)O,6.793775685018056
CC(O)CC(C)(C)S,12.17365237468927
CC(O)CCc1ccccc1,9.82040579787729
CC(O)CNCC(C)O,9.809204444842539
CC(O)CO,6.677236138717161
CC(O)CS,9.301798771357637
CC(O)c1ccccc1,8.609832654514328
CC(S)C(C)C=O,12.771591155099909
CC(S)C(C)CO,12.079965886004064
CC(S)CC=O,9.415699348887829
CC(S)CCO,11.026083620800987
CC(S)c1ccco1,13.153631965002216
CC(S)c1cccs1,12.955037987024298
CC/C=C/C=C/C=C/C=O,10.490705298753657
CC/C=C/C=C/C=O,9.286133301701035
CC/C=C/C=O,7.778760902619337
CC/C=C/CC(=O)OCC,8.604438481626202
CC/C=C/CC/C=C/C=O,11.52423903652977
CC/C=C/CCCCC=O,11.29475328737653
CC/C=C/CCCCCC=O,9.909480018240464
CC/C=C\C/C=C/CC=O,10.742599458300305
CC/C=C\C/C=C\CC=O,11.693381435630123
CC/C=C\CC(=O)OCC,10.00237849029824
CC/C=C\CC/C=C/C=O,11.446001654376431
CC/C=C\CC/C=C/CO,12.301730505782173
CC/C=C\CC=O,11.00073256283426
CC/C=C\CCCC=O,11.402085909239272
CC/C=C\CCCCC=O,12.000700510118191
CC/C=C\CCCCCC=O,10.845810938371086
CC/C=C\CCCCCCC=O,10.399957700644132
CC/C=C\CCO,9.88675529954508
CC/C=C\CCOC(C)=O,9.897620983026926
CC1(C)CC(=O)CC(=O)C1,6.514234959658889
CC1(C)CCCC2=C1CC(C=O)CC2,13.806862546338614
CC1(C)CCc2cc3c(cc21)OCC(=O)CO3,11.625647258160582
CC1(C)[C@@H]2CC[C@@]1(C)[C@](C)(O)C2,11.544791265969371
CC1(C)[C@@]2(C(=O)O)CC[C@]1(C)C(O)C2,8.875522094619942
CC1(C)[C@H]2CC[C@]1(C)C(=O)C2,7.263442124729723
CC1(Cc2ccco2)OC=CC1SSC1C=COC1(C)Cc1ccco1,14.68855996615259
CC12CCC(C1)C(C)(C)C2O,9.042105583515054
CC12CCC(CC1)C(C)(C)O2,10.01655668114762
CC12CCC(CC1=O)C2(C)C,7.729201877058759
CC1=C(O)C(=O)C(C)O1,11.063617842813935
